scenario,mode,seed,steps,topology,energy_family,size,coupling_count,initial_curvature_min,initial_curvature_max,initial_curvature_ratio,noise_magnitude,noise_cost_samples,accepted_steps,rejected_steps,acceptance_rate,delta_f90_steps,energy_initial,energy_final,energy_drop,noise_curvature_cost,noise_curvature_cost_draws,wall_time_sec
ill_conditioned_ring,precision_orthogonal,4,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,75,5,0.9375,14,3.2028918318798936,0.14108089718283226,3.0618109346970614,0.00024680438457525423,0.00023331778667412041;0.00021774430135915347;0.00023476774335584014;0.00022814692131349875;0.00021293509536184871;0.00021976074103937767;0.00021663030108322952;0.0002291859222658957;0.00025590655165164681;0.00028698796611981522;0.00025599707586928112;0.00021752073766624657;0.00026826096413380473;0.00025223477975830529;0.00023769421882059466;0.00017104470359802023;0.00025440139695319749;0.00021631266806457114;0.00031589655801884708;0.00029672430688186839;0.00025254099376131531;0.0002508805579714969;0.00023198421986162179;0.00019267869264534825;0.00023868093469972283;0.00026317376732542435;0.0003898895376509262;0.00023329447108714989;0.00029685604585756511;0.00021146276248904368;0.00024614110798945707;0.00026868647507990063,0.08935460005886853
ill_conditioned_ring,precision_orthogonal,5,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,80,0,1.0,14,5.638228584826222,0.09497209643465387,5.5432564883915685,0.00024530108265790544,0.00022025563189696746;0.00023727977307757406;0.00027043903038033879;0.00021100913023897158;0.00032055940434833215;0.00021386301950871545;0.00027398624122219721;0.00030009900806973863;0.00022288070317534386;0.00023403586002541618;0.00024366817698005908;0.00028674576982265899;0.00021699387345166778;0.00020999300199811159;0.00021475504758246196;0.00023101276646027061;0.00026230176103811864;0.00021015801516458877;0.00024501743774644992;0.00021263875051957175;0.00022957939997494842;0.00019851383372362458;0.00025158285442545918;0.000273692459126042;0.00021274579961995458;0.00026487706569372298;0.00019126674532180153;0.00026897975736784392;0.00032211646492508671;0.00027974838903895721;0.00026804406798887326;0.00025079540513910488,0.09060540003702044
ill_conditioned_ring,precision_orthogonal,6,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,78,2,0.975,14,4.266104288922381,0.10672730195157504,4.1593769869708055,0.0002584027878906901,0.00026197280161203133;0.00027268499551100971;0.00023518157970902769;0.00023939483881891242;0.00023003331555964231;0.00024309987621152042;0.00029024278149113365;0.00025114324387507574;0.00030121718174852053;0.00029363020017628627;0.00023962545571527155;0.00027851684976058761;0.0002941587640277795;0.00023409563586955829;0.00022810852945875752;0.00023926047334090565;0.00023443707138645474;0.00033675524942861426;0.0003471292037579794;0.00022610173705285159;0.00023725196656480113;0.00024303837235760346;0.00025912448944118198;0.00022663059132814256;0.00027337268853310122;0.00024923462087238555;0.00031006115397576111;0.00021833453067148794;0.00023682651590186681;0.00021277245591841214;0.00024596256948515675;0.00027948947294026221,0.08753650006838143
ill_conditioned_ring,precision_orthogonal,7,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,73,7,0.9125,14,2.2336275421057676,0.07722248159812721,2.1564050605076406,0.0002517572480123595,0.00020203849013527002;0.000217101279554257;0.00023539961062141217;0.00020140364559592983;0.00030298512865880391;0.00022602022784257587;0.00025231586437972293;0.00024686113709346448;0.00024199142721915404;0.00020600718566545807;0.00025564287442570799;0.00030768372190481902;0.00024903386790296251;0.00023475090789469989;0.00033919406786416754;0.0003373823226448588;0.00038340861867698878;0.00021451246860772192;0.00026630572286540078;0.00021806503650960733;0.00023379728249261486;0.00024934000592170358;0.000258526879686249;0.00025437642346386429;0.00021988380886025331;0.0002339869270207844;0.00027276477118149236;0.00024826724269722553;0.00023566102987245799;0.00019597544466712726;0.00028612789695724335;0.00022942061751150469,0.09362659999169409
ill_conditioned_ring,precision_orthogonal,8,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,80,0,1.0,15,3.5877214903123136,0.07459462278820879,3.5131268675241047,0.00024560514028287264,0.00023531198783894629;0.00019962494824744045;0.00024697256262321552;0.00029316314137952114;0.00030222627575597692;0.00022046279590666354;0.00024245000330242676;0.0001878775377824068;0.00026957258822237043;0.00022121242931112941;0.00022604517556038391;0.00023254065578104681;0.00024578714850782699;0.00020501331157672415;0.00025367062436786394;0.0003537741991459725;0.00024001778343060034;0.00021094619528237528;0.00021811528427812679;0.0003456758561930116;0.00026384213110123195;0.00024381969031133242;0.00025238015898291317;0.00019478515596954942;0.00025177317239387858;0.00024314489795832552;0.0002335908452707831;0.00023106858568735733;0.00025601715509896735;0.00028236110576558744;0.00022575431102011246;0.00023036677499785603,0.09646110003814101
ill_conditioned_ring,precision_orthogonal,9,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,78,2,0.975,15,5.349440741726549,0.07858577881532831,5.270854962911221,0.00026324703838257195,0.00021388451087458329;0.00022631646855555013;0.000260558227655057;0.00024649014662089005;0.00027321632049096879;0.00025714909194684567;0.0002809911745306746;0.00021880490119764997;0.00022884731879652898;0.00023496873653077279;0.00023787740421566642;0.00025102078441856625;0.00027525272234190051;0.00025368290965744895;0.00026632959140546523;0.00039672987241332503;0.00025230460345757857;0.00031398988031447223;0.00025105519440040476;0.00038128799269360354;0.00024251971552602327;0.0002671591050503168;0.00025095677909302793;0.00023642377659791576;0.00028576418148097238;0.00023267574805094652;0.00025041955580565946;0.00023747910759035009;0.00024327378889278138;0.00032041974083778452;0.00024654619494553128;0.00028950968185304079,0.09338820003904402
ill_conditioned_ring,precision_orthogonal,10,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,80,0,1.0,14,10.39835899050893,0.1576570946234928,10.240701895885437,0.00023493648123454816,0.00022885694203437498;0.00020787298365023592;0.00024809331754812583;0.00028238101811152672;0.00020902751270127811;0.00020992771124955887;0.0002443162562209157;0.00022013596911374663;0.00025321403424884582;0.000257082532216786;0.00022574206157077942;0.00028417055802952893;0.00030838049380601943;0.0002529147903408516;0.00019674516518609748;0.00020956680737001826;0.00022396826262893835;0.00020998243544156258;0.0002890148325508903;0.00025915658827680853;0.00022782169920901389;0.00018581995801473866;0.00020718154308448035;0.00022328977377072506;0.00024540227998301402;0.00023394921323629893;0.00021329474939795276;0.00025959201103600886;0.00022299985112455407;0.00023096587306286321;0.0001988474857188928;0.0002482526895701085,0.09983109985478222
ill_conditioned_ring,precision_orthogonal,11,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,77,3,0.9625,14,6.870324612390671,0.12322708002582436,6.7470975323648466,0.00024332334185560395,0.00031182300471752707;0.00024245815081684873;0.00032606553027088976;0.00028444069686961958;0.00027741053371848593;0.00021669331962248891;0.00033288979199059176;0.00020768938944809427;0.00020548160255873059;0.00023017513004811239;0.00022292987804007003;0.00018000403449188994;0.00028745448531519182;0.00022260914462578975;0.00024676969723168589;0.00026478020438170399;0.00023112142707522126;0.00024712310859140163;0.00021603425188298798;0.0002542332380963531;0.00028388261832086148;0.00020097684904812684;0.00031162042739137574;0.000287680670435468;0.00017619620361927817;0.00018819989948364122;0.00023827433449397702;0.00026766922069009706;0.00020696100699573578;0.00021389135462018653;0.00020183028271528571;0.00020097745177160889,0.09143460006453097
ill_conditioned_ring,precision_orthogonal,12,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,78,2,0.975,15,5.291813916468091,0.12003813409015927,5.171775782377932,0.000261955722554955,0.00025652193771727422;0.00021472016629010718;0.0003512575095529053;0.00024686783973604194;0.00035846984804255386;0.00024699832526785416;0.00023367276922846289;0.00024368852391490193;0.00022714791623402482;0.00024148204222587533;0.00022390004512173111;0.00030228284738753185;0.00029142278652776854;0.00026703750610810022;0.00021348141892546453;0.00023411801336664163;0.00033445446227787828;0.0002432430314894736;0.00021878382125413545;0.00023906895242480791;0.00030115960195472094;0.00023127498203475683;0.00024495600717891838;0.0002709071546366458;0.00020941925576906128;0.00021887707018810511;0.00029536932410693831;0.00026084692283025483;0.00027045935779003677;0.00026179169042835103;0.00030409631821176305;0.00032480567353547469,0.09599770000204444
ill_conditioned_ring,precision_orthogonal,13,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,76,4,0.95,15,3.0160494564554865,0.15447457584030078,2.8615748806151857,0.00022745258516655226,0.00031071242983619874;0.0002468407210476592;0.00026390891350277422;0.00021600099605001248;0.00023398897465320593;0.00028152526064054877;0.00018394020143699044;0.00026254880656580908;0.00024226994100920077;0.00025098074631911012;0.00020002375971043716;0.00023210732495544575;0.00021250118935947174;0.00018327109123651112;0.00022869016195212232;0.00023833868741546011;0.00022980585403970213;0.00023582575325275395;0.00027538041021292692;0.00025127828859344955;0.00020621060956200972;0.00020525270068912652;0.00016510398599473995;0.00019373104764286268;0.00016618949430310414;0.00023035776976524486;0.00018847410357330859;0.00025345759435570637;0.00021085463938449024;0.00021794543983942469;0.00023444309145478396;0.00022652273697507973,0.09010589984245598
ill_conditioned_ring,precision_orthogonal,14,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,77,3,0.9625,14,3.2024633261458653,0.05164988145199478,3.1508134446938705,0.00024000179610778706,0.00022546725206270215;0.00024887954337736743;0.00019437957299766188;0.00021915682550758316;0.00024387638962183129;0.00019950448710385333;0.00020414475070192989;0.00023368959030124328;0.00020643596475220232;0.00023943659137491067;0.00026447072016290597;0.00018485637706079763;0.00020418046630317678;0.00025099044431890728;0.00023623103506194927;0.00020051869899881175;0.0002111163344869286;0.00023078626839221966;0.00024266007741113044;0.00035794595397456268;0.00028013225675381753;0.00022878806826635519;0.00024678671340448027;0.00023151856566388764;0.00021080338408639951;0.00024282516040685382;0.00028134924580485696;0.00020176977833632456;0.00028877539421147885;0.00032443037760315611;0.00030915248325059718;0.00023499870368830271,0.0911966001149267
ill_conditioned_ring,precision_orthogonal,15,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,78,2,0.975,14,7.015513750571657,0.10891546535668409,6.906598285214972,0.0002451791776290525,0.00021078962641354096;0.00022594922194990569;0.00025713454927390729;0.00020366157915725704;0.00025146614719250438;0.00024292775646376729;0.00025846793230563879;0.0002384485422625247;0.00023146745352327602;0.00026127521636872713;0.00027188186196936456;0.0002222112482089153;0.00026408492631352387;0.00022705246356142245;0.00023908947909940484;0.0002644685773600954;0.00024014718541583749;0.00023600775095473524;0.00023091392381246223;0.0002182445374749233;0.0002188772648539455;0.00021998228966652533;0.00025308646484792287;0.00026150719221152758;0.00020450272656231131;0.00033943739989476373;0.00020900051721053982;0.00027721238760898553;0.0002001086816584254;0.0002924940551209933;0.00031826494140458061;0.00025556978400742471,0.09063260001130402
ill_conditioned_ring,precision_orthogonal,16,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,78,2,0.975,14,5.4885823692457745,0.10653921890827404,5.3820431503375,0.0002639308059496513,0.00033836169833478228;0.00025574151503244516;0.0002262724543575848;0.00022841486461959218;0.00025226300949790688;0.00025304188354860534;0.00035145514335552301;0.0002469572174034543;0.00025272900419941429;0.00022750194727595783;0.00037284662415357943;0.00029020381296984173;0.00023775850937902965;0.00029504801973944132;0.00023560743166171303;0.00022858133771776315;0.00027266050254019444;0.00020131170638860519;0.00024488554664685042;0.00025492768909434729;0.00026097614119197413;0.00026159870354716371;0.00023902066366084096;0.00027890423949024297;0.00022188202548464227;0.00036341645519126161;0.00022998189886230762;0.00026668510457621825;0.00024547601982053476;0.00029366855061301099;0.00026283167108257996;0.00025477439895143399,0.09031180012971163
ill_conditioned_ring,precision_orthogonal,17,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,78,2,0.975,14,4.266840378242679,0.08554125975613168,4.181299118486548,0.0002356773244163584,0.00023437559227614489;0.00021948096588096644;0.0002162070877241787;0.00025970161144471673;0.00021634208365236459;0.00028981587321058431;0.0002078980783801654;0.00019511254000548672;0.00021745178472555357;0.00026935278898314265;0.0001776532443899692;0.00019890757851723237;0.00018756407658931267;0.00031280410946204671;0.00033330610251581871;0.00024770566644068722;0.00020168162998233905;0.00027188210889524643;0.00018824534122748667;0.00036640374754625505;0.00019757603491251191;0.00021214138796358723;0.00022672919726435004;0.00023402275250477606;0.00021323457283442383;0.00025724017688118396;0.00022318682399369028;0.00025413919824332748;0.00022676749381950287;0.0002262813177992028;0.00021196360880950733;0.00024649980444770643,0.09164609992876649
ill_conditioned_ring,precision_orthogonal,18,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,78,2,0.975,15,3.837313061549768,0.10926793347167858,3.7280451280780893,0.00024268075039241195,0.00020377432280613368;0.00019362180275037948;0.00028976366101752426;0.00023953155516565666;0.00020537769937469652;0.00022028294825746498;0.00023543248122781714;0.00019444788796918862;0.00024598336135829742;0.00024275500014007549;0.00024157919990752419;0.00027854293958761122;0.00025782281512258629;0.00024521369249300216;0.0003121751459357125;0.00020525815017819331;0.00024955304340502877;0.00029178258740438553;0.0002009766916888384;0.00028021514041043046;0.00021969821205316002;0.00033134819264805655;0.00026264117545608714;0.00025953278146615891;0.00023946440009460387;0.00024107943544508781;0.00032395015357966812;0.00022121582337026298;0.00020717814133339239;0.00021686070377584002;0.00020862232898320493;0.0002001025381511131,0.10745000001043081
ill_conditioned_ring,precision_orthogonal,19,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,80,0,1.0,14,8.238587466222686,0.09434016944398597,8.1442472967787,0.00023894566847060814,0.00023266456094676315;0.00021681093967332128;0.00023196879943300028;0.00037217479169109275;0.0002168148904518961;0.00021222897574169866;0.00031268734416546113;0.0002477342300130983;0.00021517071317875278;0.00021805230767690819;0.00019507992833567945;0.00019031424520363915;0.00019423862432357413;0.0001811405469840776;0.00023619527177780905;0.00026953504040125043;0.00025385298317716061;0.00027172964919265413;0.00023095192152826398;0.00020159068837201686;0.00024870565299547811;0.00021612304748203938;0.00019601562313872463;0.0002546096646078414;0.00029031937136632553;0.00021606184640944452;0.00024258684390693249;0.00028453814171483218;0.00022128993876563397;0.00025350743001656975;0.00023430690559847234;0.00028726047278904827,0.09054000000469387
ill_conditioned_ring,precision_orthogonal,20,80,ring,ill_conditioned_quadratic,24,24,0.05,20.0,400.0,0.02,32,78,2,0.975,14,7.3368111072421085,0.0812509716278523,7.255560135614256,0.00023910632316624978,0.00021161674539545069;0.00033342261624983555;0.00021125147762713893;0.00019518032990652353;0.00023937374906036021;0.00022224888078746936;0.00022054288726159422;0.00022988205399850932;0.00021939216024848175;0.0002037581285355578;0.00025981614780229396;0.000227502607083748;0.00026310054631204584;0.00025042063831886402;0.00021809192084160827;0.00021104820764202562;0.00027244800796130425;0.0002091424436887742;0.00021729351882291345;0.00026051684650257975;0.00026566765865209638;0.00021159202531240541;0.00023286544498838551;0.00022066775960130966;0.00028947661464808231;0.00023737346506269845;0.00027164450465690083;0.00023403065239884993;0.00026626264630601507;0.00021644901470859165;0.00028410456221834239;0.00024521807871923595,0.09255829988978803
